"licenca","cod_cli","data_emissao","vend_cli","pedido_fora_rota","inicio_atendimento","final_atendimento","motivo_nao_compra"
"3724","0024-0105","2026-03-03",205,False,"2026-03-03T14:39:55.602Z","2026-03-03T14:43:39.202Z","S"
"3724","0035-0216","2026-03-03",504,False,"2026-03-03T14:24:22.311Z","2026-03-03T14:43:25.585Z","N"
"3724","0009-0161","2026-03-03",305,False,"2026-03-03T14:42:23.276Z","2026-03-03T14:43:38.206Z","B"
"3724","0021-0119","2026-03-03",601,False,"2026-03-03T14:30:44.741Z","2026-03-03T14:43:54.111Z","N"
"3680","0015-0051","2026-03-03",401,False,"2026-03-03T14:26:54.995Z","2026-03-03T14:44:12.964Z","S"
"3724","0009-2032","2026-03-03",305,False,"2026-03-03T14:43:52.677Z","2026-03-03T14:44:37.355Z","B"
"3680","0004-1733","2026-03-03",802,False,"2026-03-03T14:40:35.327Z","2026-03-03T14:44:38.522Z","S"
"3680","0006-0929","2026-03-03",403,False,"2026-03-03T14:41:04.273Z","2026-03-03T14:45:06.033Z","S"
"3724","0013-0285","2026-03-03",201,False,"2026-03-03T14:36:43.462Z","2026-03-03T14:45:19.248Z","S"
"3680","0006-0555","2026-03-03",403,False,"2026-03-03T15:26:38.720Z","2026-03-03T15:29:59.575Z","B"
"3680","0002-2100","2026-03-03",101,False,"2026-03-03T15:26:14.807Z","2026-03-03T15:30:11.118Z","S"
"3680","0019-0136","2026-03-03",405,False,"2026-03-03T15:29:34.954Z","2026-03-03T15:30:20.535Z","N"
"3680","0003-0317","2026-03-03",107,False,"2026-03-03T15:23:57.361Z","2026-03-03T15:31:22.175Z","S"
"3724","0035-1415","2026-03-03",503,False,"2026-03-03T15:28:16.264Z","2026-03-03T15:30:25.490Z","B"
"3680","0010-0379","2026-03-03",406,False,"2026-03-03T15:30:01.148Z","2026-03-03T15:31:23.608Z","B"
"3680","0003-2119","2026-03-03",805,False,"2026-03-03T15:31:39.631Z","2026-03-03T15:32:21.801Z","H"
"3680","0006-1119","2026-03-03",403,False,"2026-03-03T15:32:25.848Z","2026-03-03T15:32:57.300Z","B"
"3724","0009-1163","2026-03-03",603,False,"2026-03-03T15:16:03.413Z","2026-03-03T15:33:57.429Z","B"
"3680","0002-3344","2026-03-03",104,False,"2026-03-03T15:33:38.716Z","2026-03-03T15:34:00.644Z","F"
"3724","0009-2070","2026-03-03",304,False,"2026-03-03T15:10:42.635Z","2026-03-03T15:34:11.313Z","B"
"3680","0011-0362","2026-03-03",407,False,"2026-03-03T14:45:41.873Z","2026-03-03T14:45:59.419Z","A"
"3724","0009-0188","2026-03-03",305,False,"2026-03-03T14:44:45.199Z","2026-03-03T14:46:04.989Z","N"
"3724","0013-0001","2026-03-03",204,False,"2026-03-03T14:44:03.195Z","2026-03-03T14:46:06.617Z","H"
"3680","0003-1244","2026-03-03",703,False,"2026-03-03T14:42:11.549Z","2026-03-03T14:46:05.824Z","Z"
"3680","0002-2453","2026-03-03",104,False,"2026-03-03T14:46:03.861Z","2026-03-03T14:46:39.385Z","H"
"3724","0021-0134","2026-03-03",202,False,"2026-03-03T14:42:57.996Z","2026-03-03T14:47:02.733Z","S"
"3680","0002-3521","2026-03-03",105,False,"2026-03-03T14:38:49.702Z","2026-03-03T14:46:58.407Z","N"
"3724","0035-0526","2026-03-03",501,False,"2026-03-03T14:43:53.085Z","2026-03-03T14:47:03.350Z","P"
"3680","0004-1846","2026-03-03",802,False,"2026-03-03T14:46:45.976Z","2026-03-03T14:47:22.635Z","A"
"3680","0003-0434","2026-03-03",805,False,"2026-03-03T14:26:48.556Z","2026-03-03T14:44:04.256Z","C"
"3680","0003-0325","2026-03-03",805,False,"2026-03-03T14:47:00.671Z","2026-03-03T14:47:30.550Z","B"
"3680","0002-2741","2026-03-03",104,False,"2026-03-03T14:46:56.292Z","2026-03-03T14:47:41.471Z","H"
"3724","0035-1409","2026-03-03",504,False,"2026-03-03T14:45:41.499Z","2026-03-03T14:47:46.550Z","B"
"3724","0009-2097","2026-03-03",303,False,"2026-03-03T14:42:55.092Z","2026-03-03T14:47:48.162Z","B"
"3680","0002-1518","2026-03-03",103,False,"2026-03-03T14:40:35.026Z","2026-03-03T14:48:07.072Z","S"
"3680","0016-0182","2026-03-03",701,False,"2026-03-03T14:41:13.787Z","2026-03-03T14:48:17.682Z","Z"
"3680","0002-3658","2026-03-03",106,False,"2026-03-03T14:41:59.758Z","2026-03-03T14:48:27.966Z","P"
"3680","0001-0427","2026-03-03",404,False,"2026-03-03T14:43:27.356Z","2026-03-03T14:49:03.863Z","S"
"3680","0006-0772","2026-03-03",403,False,"2026-03-03T14:48:45.207Z","2026-03-03T14:49:09.088Z","A"
"3680","0010-0304","2026-03-03",406,False,"2026-03-03T14:47:01.486Z","2026-03-03T14:51:00.986Z","N"
"3724","0009-2189","2026-03-03",304,False,"2026-03-03T14:47:01.122Z","2026-03-03T14:51:08.249Z","S"
"3724","0021-0459","2026-03-03",202,False,"2026-03-03T14:50:34.395Z","2026-03-03T14:51:16.461Z","B"
"3680","0006-1207","2026-03-03",403,False,"2026-03-03T14:50:58.106Z","2026-03-03T14:51:36.090Z","N"
"3724","0023-0020","2026-03-03",205,False,"2026-03-03T14:51:19.398Z","2026-03-03T14:52:16.900Z","S"
"3680","0004-0710","2026-03-03",802,False,"2026-03-03T14:48:20.814Z","2026-03-03T14:52:38.306Z","S"
"3724","0035-1074","2026-03-03",503,False,"2026-03-03T14:49:39.195Z","2026-03-03T14:52:44.338Z","B"
"3724","0009-0341","2026-03-03",301,False,"2026-03-03T14:23:49.098Z","2026-03-03T14:52:50.003Z","S"
"3724","0023-0105","2026-03-03",205,False,"2026-03-03T14:52:49.960Z","2026-03-03T14:53:10.128Z","B"
"3724","0035-0937","2026-03-03",504,False,"2026-03-03T14:51:04.267Z","2026-03-03T14:53:12.450Z","B"
"3680","0003-0561","2026-03-03",805,False,"2026-03-03T14:50:56.487Z","2026-03-03T14:53:19.986Z","C"
"3680","0002-3195","2026-03-03",105,False,"2026-03-03T14:49:45.722Z","2026-03-03T14:53:32.647Z","B"
"3680","0010-0189","2026-03-03",406,False,"2026-03-03T14:53:09.594Z","2026-03-03T14:53:47.744Z","B"
"3724","0035-0521","2026-03-03",501,False,"2026-03-03T14:47:12.107Z","2026-03-03T14:54:32.745Z","Z"
"3680","0010-0082","2026-03-03",406,False,"2026-03-03T14:54:21.570Z","2026-03-03T14:55:06.974Z","B"
"3724","0013-0382","2026-03-03",203,False,"2026-03-03T14:54:37.352Z","2026-03-03T14:55:06.411Z","B"
"3724","0009-1162","2026-03-03",304,False,"2026-03-03T14:51:58.142Z","2026-03-03T14:55:21.142Z","B"
"3680","0003-1481","2026-03-03",805,False,"2026-03-03T14:54:42.022Z","2026-03-03T14:55:24.109Z","Z"
"3724","0035-0978","2026-03-03",501,False,"2026-03-03T14:54:42.054Z","2026-03-03T14:55:30.689Z","F"
"3724","0035-0212","2026-03-03",504,False,"2026-03-03T14:55:10.934Z","2026-03-03T14:55:29.303Z","B"
"3680","0002-3861","2026-03-03",105,True,"2026-03-03T14:54:41.473Z","2026-03-03T14:55:45.997Z","S"
"3680","0019-0104","2026-03-03",405,False,"2026-03-03T15:32:30.855Z","2026-03-03T15:34:25.160Z","N"
"3680","0006-1110","2026-03-03",403,False,"2026-03-03T15:33:50.820Z","2026-03-03T15:34:34.803Z","H"
"3724","0035-0240","2026-03-03",503,True,"2026-03-03T15:30:49.828Z","2026-03-03T15:34:40.192Z","S"
"3724","0035-0098","2026-03-03",604,False,"2026-03-03T15:33:38.630Z","2026-03-03T15:34:52.485Z","S"
"3724","0009-0686","2026-03-03",303,False,"2026-03-03T15:33:54.731Z","2026-03-03T15:35:06.936Z","N"
"3680","0004-0370","2026-03-03",803,False,"2026-03-03T15:30:52.395Z","2026-03-03T15:35:24.760Z","S"
"3680","0002-2778","2026-03-03",104,False,"2026-03-03T15:34:25.196Z","2026-03-03T15:35:38.983Z","B"
"3680","0012-0372","2026-03-03",402,False,"2026-03-03T15:29:41.068Z","2026-03-03T15:36:37.382Z","S"
"3680","0015-0256","2026-03-03",401,False,"2026-03-03T15:35:28.296Z","2026-03-03T15:36:12.464Z","Z"
"3680","0012-0498","2026-03-03",402,False,"2026-03-03T14:29:31.506Z","2026-03-03T14:34:10.268Z","S"
"3680","0003-2407","2026-03-03",107,False,"2026-03-03T15:36:59.828Z","2026-03-03T15:38:15.458Z","A"
"3680","0004-0974","2026-03-03",804,False,"2026-03-03T15:33:52.754Z","2026-03-03T15:39:24.060Z","N"
"3680","0003-2426","2026-03-03",107,False,"2026-03-03T15:39:20.890Z","2026-03-03T15:40:05.328Z","C"
"3724","0021-0205","2026-03-03",601,False,"2026-03-03T15:32:05.364Z","2026-03-03T15:40:38.981Z","Z"
"3680","0006-0546","2026-03-03",403,False,"2026-03-03T15:36:59.149Z","2026-03-03T15:41:25.330Z","S"
"3680","0003-2077","2026-03-03",703,False,"2026-03-03T15:37:02.332Z","2026-03-03T15:41:24.034Z","S"
"3724","0033-0091","2026-03-03",502,False,"2026-03-03T15:33:53.578Z","2026-03-03T15:41:36.997Z","S"
"3680","0002-2864","2026-03-03",101,False,"2026-03-03T15:38:07.429Z","2026-03-03T15:42:10.143Z","S"
"3680","0016-0182","2026-03-03",701,False,"2026-03-03T15:33:10.947Z","2026-03-03T15:42:59.766Z","S"
"3680","0004-1976","2026-03-03",802,False,"2026-03-03T15:18:46.319Z","2026-03-03T15:22:48.315Z","S"
"3724","0009-0121","2026-03-03",504,False,"2026-03-03T15:39:46.226Z","2026-03-03T15:44:08.016Z","S"
"3680","0003-2373","2026-03-03",102,False,"2026-03-03T15:37:05.386Z","2026-03-03T15:44:14.252Z","O"
"3680","0010-0430","2026-03-03",406,False,"2026-03-03T15:43:58.648Z","2026-03-03T15:44:15.666Z","B"
"3724","0013-1153","2026-03-03",204,False,"2026-03-03T15:43:23.464Z","2026-03-03T15:44:20.329Z","B"
"3680","0004-1926","2026-03-03",803,False,"2026-03-03T15:39:14.655Z","2026-03-03T15:44:51.428Z","S"
"3724","0033-0091","2026-03-03",502,False,"2026-03-03T15:41:49.865Z","2026-03-03T15:45:10.413Z","S"
"3724","0009-2034","2026-03-03",304,False,"2026-03-03T15:41:29.961Z","2026-03-03T15:45:40.639Z","B"
"3680","0006-0934","2026-03-03",403,False,"2026-03-03T15:45:49.534Z","2026-03-03T15:46:29.542Z","A"
"3724","0035-1139","2026-03-03",503,False,"2026-03-03T15:46:16.602Z","2026-03-03T15:46:43.405Z","S"
"3724","0013-0823","2026-03-03",204,False,"2026-03-03T15:44:42.204Z","2026-03-03T15:46:45.838Z","B"
"3680","0004-1879","2026-03-03",804,False,"2026-03-03T14:56:25.363Z","2026-03-03T14:57:17.553Z","H"
"3724","0009-0133","2026-03-03",302,False,"2026-03-03T14:44:43.896Z","2026-03-03T14:57:37.923Z","S"
"3724","0009-1965","2026-03-03",304,False,"2026-03-03T14:55:29.290Z","2026-03-03T14:57:25.231Z","B"
"3680","0003-1682","2026-03-03",805,False,"2026-03-03T14:56:15.003Z","2026-03-03T14:57:51.705Z","B"
"3724","0013-1206","2026-03-03",602,True,"2026-03-03T13:57:38.675Z","2026-03-03T13:58:18.251Z","S"
"3724","0013-0698","2026-03-03",203,False,"2026-03-03T14:57:20.361Z","2026-03-03T14:58:11.937Z","F"
"3680","0006-1026","2026-03-03",403,False,"2026-03-03T14:53:48.250Z","2026-03-03T14:58:22.306Z","N"
"3680","0004-2000","2026-03-03",802,False,"2026-03-03T14:57:05.258Z","2026-03-03T14:58:50.991Z","F"
"3680","0002-4043","2026-03-03",104,False,"2026-03-03T14:54:25.198Z","2026-03-03T15:00:00.120Z","S"
"3680","0004-2040","2026-03-03",804,False,"2026-03-03T14:57:31.342Z","2026-03-03T14:59:01.361Z","H"
"3680","0004-1922","2026-03-03",802,False,"2026-03-03T15:46:39.642Z","2026-03-03T15:46:57.608Z","F"
"3724","0033-0091","2026-03-03",502,False,"2026-03-03T15:45:21.417Z","2026-03-03T15:47:16.156Z","S"
"3680","0006-0002","2026-03-03",403,False,"2026-03-03T15:47:04.932Z","2026-03-03T15:47:29.947Z","B"
"3680","0019-0220","2026-03-03",405,False,"2026-03-03T15:46:03.525Z","2026-03-03T15:47:32.246Z","B"
"3724","0025-0082","2026-03-03",602,True,"2026-03-03T14:59:00.037Z","2026-03-03T15:00:11.244Z","S"
"3680","0001-1263","2026-03-03",101,True,"2026-03-03T14:59:12.827Z","2026-03-03T15:00:23.543Z","S"
"3680","0006-0779","2026-03-03",403,False,"2026-03-03T14:59:46.760Z","2026-03-03T15:00:47.717Z","B"
"3724","0035-0549","2026-03-03",604,False,"2026-03-03T14:21:42.032Z","2026-03-03T15:00:58.353Z","S"
"3724","0009-0265","2026-03-03",603,False,"2026-03-03T14:39:45.894Z","2026-03-03T15:00:54.664Z","Z"
"3680","0019-0207","2026-03-03",405,False,"2026-03-03T14:42:24.266Z","2026-03-03T15:01:50.044Z","S"
"3680","0004-1715","2026-03-03",802,False,"2026-03-03T14:59:10.682Z","2026-03-03T15:01:08.916Z","F"
"3724","0009-1802","2026-03-03",304,False,"2026-03-03T15:01:16.564Z","2026-03-03T15:01:41.548Z","A"
"3680","0019-0171","2026-03-03",405,False,"2026-03-03T14:31:49.621Z","2026-03-03T14:33:00.187Z","C"
"3680","0019-0250","2026-03-03",405,False,"2026-03-03T14:38:40.601Z","2026-03-03T14:40:23.240Z","M"
"3680","0015-0073","2026-03-03",401,False,"2026-03-03T14:56:18.202Z","2026-03-03T15:02:09.798Z","Z"
"3724","0013-0283","2026-03-03",602,True,"2026-03-03T15:00:37.657Z","2026-03-03T15:02:08.530Z","S"
"3724","0021-0288","2026-03-03",601,False,"2026-03-03T14:58:35.163Z","2026-03-03T15:02:26.126Z","Z"
"3680","0002-3511","2026-03-03",105,False,"2026-03-03T14:57:06.708Z","2026-03-03T15:02:33.137Z","S"
"3724","0035-0309","2026-03-03",505,False,"2026-03-03T14:54:08.460Z","2026-03-03T15:02:40.635Z","Z"
"3680","0006-0898","2026-03-03",403,False,"2026-03-03T15:02:06.422Z","2026-03-03T15:02:41.184Z","H"
"3724","0035-0540","2026-03-03",501,False,"2026-03-03T14:55:39.234Z","2026-03-03T15:03:12.411Z","Z"
"3724","0013-1159","2026-03-03",602,True,"2026-03-03T15:02:22.867Z","2026-03-03T15:03:19.254Z","S"
"3724","0035-1101","2026-03-03",504,False,"2026-03-03T14:59:14.376Z","2026-03-03T15:03:16.336Z","S"
"3680","0004-2033","2026-03-03",804,False,"2026-03-03T15:02:23.756Z","2026-03-03T15:03:40.138Z","C"
"3680","0006-1090","2026-03-03",403,False,"2026-03-03T15:03:17.484Z","2026-03-03T15:03:46.086Z","H"
"3680","0004-1231","2026-03-03",804,False,"2026-03-03T15:03:47.311Z","2026-03-03T15:04:43.713Z","N"
"3680","0010-0306","2026-03-03",406,False,"2026-03-03T14:57:24.090Z","2026-03-03T15:05:24.005Z","S"
"3680","0002-3385","2026-03-03",104,False,"2026-03-03T15:03:56.114Z","2026-03-03T15:04:48.279Z","N"
"3724","0013-0570","2026-03-03",203,False,"2026-03-03T15:00:18.575Z","2026-03-03T15:05:02.988Z","S"
"3680","0004-2028","2026-03-03",804,False,"2026-03-03T15:05:01.298Z","2026-03-03T15:05:47.199Z","F"
"3724","0033-0284","2026-03-03",502,False,"2026-03-03T15:00:02.093Z","2026-03-03T15:06:02.166Z","N"
"3724","0035-0717","2026-03-03",504,False,"2026-03-03T15:05:16.140Z","2026-03-03T15:06:06.938Z","N"
"3680","0011-0353","2026-03-03",407,False,"2026-03-03T15:04:48.000Z","2026-03-03T15:06:16.718Z","C"
"3680","0003-2518","2026-03-03",805,False,"2026-03-03T15:05:28.109Z","2026-03-03T15:06:14.379Z","B"
"3724","0009-2082","2026-03-03",303,False,"2026-03-03T14:56:38.101Z","2026-03-03T15:06:25.712Z","B"
"3724","0035-1338","2026-03-03",504,False,"2026-03-03T15:06:49.209Z","2026-03-03T15:07:09.038Z","O"
"3724","0026-0038","2026-03-03",306,False,"2026-03-03T15:02:54.599Z","2026-03-03T15:07:13.141Z","B"
"3724","0035-0452","2026-03-03",505,False,"2026-03-03T15:03:34.686Z","2026-03-03T15:07:39.155Z","S"
"3724","0013-0446","2026-03-03",203,False,"2026-03-03T15:05:25.572Z","2026-03-03T15:07:34.971Z","F"
"3680","0002-1531","2026-03-03",104,False,"2026-03-03T15:07:11.168Z","2026-03-03T15:07:37.586Z","N"
"3680","0004-1904","2026-03-03",804,False,"2026-03-03T15:06:02.599Z","2026-03-03T15:07:40.704Z","C"
"3724","0026-0125","2026-03-03",306,False,"2026-03-03T15:07:23.263Z","2026-03-03T15:08:00.979Z","S"
"3724","0035-0722","2026-03-03",504,False,"2026-03-03T15:07:19.132Z","2026-03-03T15:08:02.250Z","N"
"3724","0026-0086","2026-03-03",306,False,"2026-03-03T15:16:34.143Z","2026-03-03T15:18:52.638Z","O"
"3680","0011-0198","2026-03-03",407,False,"2026-03-03T15:16:28.560Z","2026-03-03T15:19:08.351Z","C"
"3680","0004-0012","2026-03-03",803,False,"2026-03-03T15:18:47.211Z","2026-03-03T15:19:11.621Z","B"
"3680","0015-0074","2026-03-03",401,False,"2026-03-03T15:18:34.941Z","2026-03-03T15:19:44.531Z","B"
"3680","0004-2024","2026-03-03",803,False,"2026-03-03T15:19:31.336Z","2026-03-03T15:21:38.843Z","B"
"3680","0015-0028","2026-03-03",401,False,"2026-03-03T15:20:29.697Z","2026-03-03T15:21:56.348Z","A"
"3680","0010-0392","2026-03-03",406,False,"2026-03-03T15:21:53.606Z","2026-03-03T15:23:22.949Z","Z"
"3724","0026-0079","2026-03-03",306,False,"2026-03-03T15:20:15.530Z","2026-03-03T15:24:17.664Z","O"
"3680","0004-0634","2026-03-03",801,False,"2026-03-03T15:22:11.352Z","2026-03-03T15:27:31.626Z","B"
"3724","0021-0498","2026-03-03",601,False,"2026-03-03T15:10:35.180Z","2026-03-03T15:28:25.573Z","S"
"3680","0003-0591","2026-03-03",805,False,"2026-03-03T15:28:50.113Z","2026-03-03T15:29:13.493Z","C"
"3724","0035-0027","2026-03-03",504,False,"2026-03-03T15:29:25.499Z","2026-03-03T15:29:42.757Z","N"
"3680","0002-2925","2026-03-03",106,False,"2026-03-03T15:30:32.541Z","2026-03-03T15:32:13.763Z","H"
"3724","0026-0130","2026-03-03",306,False,"2026-03-03T15:28:03.691Z","2026-03-03T15:32:31.976Z","S"
"3724","0009-0253","2026-03-03",303,False,"2026-03-03T15:21:31.537Z","2026-03-03T15:32:38.159Z","S"
"3680","0002-2178","2026-03-03",105,False,"2026-03-03T15:30:59.737Z","2026-03-03T15:33:05.566Z","B"
"3680","0002-3398","2026-03-03",104,False,"2026-03-03T15:28:34.904Z","2026-03-03T15:33:30.228Z","S"
"3680","0003-2611","2026-03-03",703,False,"2026-03-03T15:27:40.726Z","2026-03-03T15:33:36.791Z","B"
"3724","0009-1444","2026-03-03",603,False,"2026-03-03T15:34:12.452Z","2026-03-03T15:37:51.284Z","S"
"3724","0035-0451","2026-03-03",604,False,"2026-03-03T15:36:25.654Z","2026-03-03T15:38:29.634Z","S"
"3680","0019-0169","2026-03-03",405,False,"2026-03-03T15:34:47.667Z","2026-03-03T15:38:53.352Z","S"
"3680","0002-4127","2026-03-03",106,False,"2026-03-03T15:38:51.381Z","2026-03-03T15:39:13.191Z","N"
"3680","0001-0860","2026-03-03",704,True,"2026-03-03T15:34:34.623Z","2026-03-03T15:39:23.972Z","S"
"3724","0009-2132","2026-03-03",304,False,"2026-03-03T15:34:27.297Z","2026-03-03T15:39:38.230Z","S"
"3724","0035-1022","2026-03-03",501,False,"2026-03-03T15:32:19.075Z","2026-03-03T15:40:15.019Z","Z"
"3724","0026-0082","2026-03-03",306,False,"2026-03-03T15:34:08.391Z","2026-03-03T15:40:39.982Z","S"
"3724","0021-0201","2026-03-03",202,False,"2026-03-03T15:39:47.940Z","2026-03-03T15:41:07.716Z","S"
"3680","0019-0253","2026-03-03",405,False,"2026-03-03T15:41:08.301Z","2026-03-03T15:42:11.717Z","N"
"3724","0009-1847","2026-03-03",303,False,"2026-03-03T15:42:35.446Z","2026-03-03T15:43:26.700Z","N"
"3680","0011-0363","2026-03-03",407,False,"2026-03-03T15:29:53.711Z","2026-03-03T15:43:43.242Z","S"
"3680","0010-0437","2026-03-03",406,False,"2026-03-03T15:42:42.889Z","2026-03-03T15:43:45.808Z","O"
"3680","0004-1942","2026-03-03",804,True,"2026-03-03T15:40:51.798Z","2026-03-03T15:43:59.027Z","S"
"3724","0009-1849","2026-03-03",303,False,"2026-03-03T15:44:07.315Z","2026-03-03T15:44:28.146Z","A"
"3724","0009-2003","2026-03-03",603,False,"2026-03-03T15:44:59.647Z","2026-03-03T15:45:44.251Z","A"
"3680","0002-0582","2026-03-03",105,False,"2026-03-03T15:45:52.681Z","2026-03-03T15:46:43.773Z","O"
"3680","0001-1197","2026-03-03",404,False,"2026-03-03T15:47:59.230Z","2026-03-03T15:48:49.643Z","B"
"3680","0001-0499","2026-03-03",704,True,"2026-03-03T15:45:47.847Z","2026-03-03T15:48:57.993Z","S"
"3724","0035-0270","2026-03-03",501,False,"2026-03-03T15:42:41.394Z","2026-03-03T15:49:25.343Z","A"
"3680","0004-1998","2026-03-03",701,True,"2026-03-03T15:43:53.037Z","2026-03-03T15:50:28.725Z","S"
"3680","0002-4115","2026-03-03",101,False,"2026-03-03T15:48:31.839Z","2026-03-03T15:51:05.863Z","B"
"3680","0004-2005","2026-03-03",803,False,"2026-03-03T15:51:58.042Z","2026-03-03T15:52:36.992Z","B"
"3680","0004-1381","2026-03-03",804,False,"2026-03-03T15:54:08.694Z","2026-03-03T15:55:16.030Z","B"
"3680","0012-0312","2026-03-03",402,False,"2026-03-03T15:54:19.550Z","2026-03-03T15:55:30.891Z","Z"
"3680","0003-2160","2026-03-03",805,False,"2026-03-03T15:23:50.613Z","2026-03-03T15:24:50.874Z","C"
"3680","0015-0383","2026-03-03",401,False,"2026-03-03T15:23:25.141Z","2026-03-03T15:24:56.553Z","O"
"3680","0002-1421","2026-03-03",104,False,"2026-03-03T15:25:30.500Z","2026-03-03T15:26:45.478Z","N"
"3680","0019-0010","2026-03-03",405,True,"2026-03-03T15:12:36.614Z","2026-03-03T15:16:41.999Z","S"
"3680","0004-0843","2026-03-03",803,False,"2026-03-03T15:27:40.835Z","2026-03-03T15:28:33.516Z","N"
"3680","0004-2014","2026-03-03",804,False,"2026-03-03T15:50:44.891Z","2026-03-03T15:51:50.379Z","F"
"3680","0004-1384","2026-03-03",803,False,"2026-03-03T16:16:15.091Z","2026-03-03T16:21:09.214Z","S"
"3680","0003-1898","2026-03-03",102,False,"2026-03-03T16:21:55.651Z","2026-03-03T16:22:26.974Z","O"
"3680","0002-3255","2026-03-03",101,False,"2026-03-03T16:24:01.928Z","2026-03-03T16:29:09.148Z","S"
"3680","0003-0696","2026-03-03",703,False,"2026-03-03T16:25:28.856Z","2026-03-03T16:29:35.433Z","S"
"3680","0002-2397","2026-03-03",103,False,"2026-03-03T15:47:13.530Z","2026-03-03T15:47:34.023Z","B"
"3680","0011-0336","2026-03-03",407,False,"2026-03-03T15:45:37.066Z","2026-03-03T15:47:53.843Z","S"
"3724","0013-1291","2026-03-03",602,True,"2026-03-03T15:47:25.412Z","2026-03-03T15:48:46.245Z","S"
"3680","0012-0526","2026-03-03",402,False,"2026-03-03T15:45:26.721Z","2026-03-03T15:49:46.206Z","S"
"3724","0013-0486","2026-03-03",602,True,"2026-03-03T15:49:00.834Z","2026-03-03T15:49:47.626Z","S"
"3680","0004-1618","2026-03-03",804,True,"2026-03-03T15:45:37.132Z","2026-03-03T15:50:09.980Z","S"
"3724","0021-0103","2026-03-03",202,False,"2026-03-03T15:46:55.353Z","2026-03-03T15:47:55.693Z","Z"
"3724","0009-0434","2026-03-03",302,False,"2026-03-03T14:58:25.511Z","2026-03-03T15:47:59.583Z","B"
"3724","0033-0206","2026-03-03",502,False,"2026-03-03T15:47:28.398Z","2026-03-03T15:48:39.282Z","O"
"3680","0004-1838","2026-03-03",803,False,"2026-03-03T15:48:12.013Z","2026-03-03T15:48:46.685Z","B"
"3724","0009-0808","2026-03-03",304,False,"2026-03-03T15:46:48.698Z","2026-03-03T15:49:05.902Z","B"
"3680","0003-2474","2026-03-03",102,False,"2026-03-03T15:48:19.894Z","2026-03-03T15:49:32.594Z","O"
"3724","0013-1232","2026-03-03",204,False,"2026-03-03T15:47:57.538Z","2026-03-03T15:49:54.518Z","B"
"3680","0002-3937","2026-03-03",106,False,"2026-03-03T15:45:07.991Z","2026-03-03T15:50:03.804Z","S"
"3680","0004-1215","2026-03-03",802,False,"2026-03-03T15:47:24.189Z","2026-03-03T15:50:06.925Z","B"
"3724","0035-0370","2026-03-03",504,False,"2026-03-03T15:45:48.149Z","2026-03-03T15:50:11.020Z","S"
"3680","0004-0079","2026-03-03",801,True,"2026-03-03T15:49:57.843Z","2026-03-03T15:50:33.054Z","S"
"3724","0021-0259","2026-03-03",202,False,"2026-03-03T15:49:46.321Z","2026-03-03T15:50:30.231Z","Z"
"3680","0004-0700","2026-03-03",803,False,"2026-03-03T15:50:12.010Z","2026-03-03T15:50:47.964Z","B"
